Product ID,Machine failure,Prob
L48182,0,0.0608223603913445
L52347,0,0.0020000296740994654
M23295,0,0.0027080637017564374
M17294,0,0.06535892470949836
L55258,0,0.0006257845144827061
L54759,0,0.002540960777947836
L52965,0,0.008439086921970387
L48143,0,0.004397440582784412
L53132,0,0.0011591639400590865
L51457,0,0.028856436511440247
H37078,0,0.0025592369137071446
M15201,0,0.00042304799833401785
M20973,0,0.0026149119780396247
L52072,0,0.011361972668488369
L55934,0,0.005377250108748044
M24351,0,0.01485540988003062
H31906,0,0.03885894871388286
L55983,0,0.003602879719647677
M24201,0,0.0008950596034647175
L56320,0,0.004225555770860677
M19569,0,0.027048447325943043
L49741,0,0.0024430044836873744
L50583,0,0.022742139786604654
L56272,0,0.009658582526319471
L51117,0,0.010060498756927102
L53893,0,0.010260373019762086
L50708,0,0.021076559489593437
L54759,0,0.007403348960692284
M18535,0,0.006491818760571757
L54973,0,0.002390508280218004
M18808,0,0.009092794749449852
M20667,0,0.004111067936435075
L54579,0,0.002314851370630456
L56682,0,0.00651432260351621
L56591,0,0.0009503501669492176
M21604,0,0.006812670209115542
L55275,0,0.003586602327314084
L56314,0,0.0011067068574213254
L52460,0,0.021709924688208652
M17132,0,0.03652527660642128
M24098,0,0.000876908551796363
L48588,0,0.07107413648126977
L52866,0,0.00838274072589674
L55790,0,0.0006733517631990966
L56204,0,0.0014233622515286977
L55659,0,0.0015837355714909897
L49148,0,0.016793302097954547
M20275,0,0.0013972854133432128
M15062,0,0.001825244485687556
L50217,0,0.0017276630110730816
L53139,0,0.04881905374497365
L50377,0,0.004258533631610596
L47854,0,0.0007293921489877714
L50665,0,0.003191153614980583
H33908,0,0.16242856427691732
L55621,0,0.00032453244997147305
M20807,0,0.002229802523170332
M22333,0,0.0102627032881734
L52436,0,0.007322568032272523
L50223,0,0.0023155400976119147
L50021,0,0.00708997781013761
L52255,0,0.0015296696017789019
L47380,0,0.0031842885138344563
L49401,0,0.008143377324178767
L47780,0,0.003153862713340862
L50043,0,0.0046535662986764035
H36556,0,0.00421929723983775
M15545,0,0.0009013644421926157
M19284,0,0.013500876059629038
M21435,0,0.024414892488152217
L56661,0,0.006021914518249907
L55217,0,0.002013271380632319
L53233,0,0.009101208448204902
M17212,0,0.008695956013123722
L48345,0,0.003677051489274733
M15293,0,0.0010126295093319253
M16486,0,0.0037287507339121106
L54979,0,0.004082305186067697
L53837,0,0.010791364019484774
L56612,0,0.002983265382618382
L50225,0,0.014380988682841739
L52437,0,0.015307849894686526
L55852,0,0.003351494318626264
L53037,0,0.01159695474707732
M21431,0,0.15501436720120648
L51373,0,0.016485424279141663
M17227,0,0.007740112320992556
L48129,0,0.00166096617936657
L49402,0,0.003238829579704644
M17148,0,0.002111289018260797
L54355,0,0.014897992847856614
M16543,0,0.0012243075125059114
L48211,0,0.000307762601098745
M21491,0,0.011934075786808702
L55518,0,0.005410148916246408
L53429,0,0.03548564340549145
L51492,0,0.002838924628067994
L49619,0,0.008141766842787572
M17591,0,0.01220492043865351
L53162,0,0.0016802224872615827
L53655,0,0.010941902488255996
L56781,0,0.0011030284678224204
L57089,0,0.0007060472087911067
M17955,0,0.004007846091529444
M15361,0,0.001609303689040926
L56922,0,0.008206889769618444
H30492,0,0.0002123921840072193
L50595,0,0.024748002422368576
L54518,0,0.0074442119951009245
M16884,0,0.009268166151206082
L48545,0,0.0008772218846860003
L47290,0,0.001362866102193594
L50579,0,0.004414879782497377
L52914,0,0.09590754472757933
H30676,0,0.0009721244452351156
L56334,0,0.0030421062847122197
M16716,0,0.021227372495222056
M21644,0,0.008642561383883534
L48027,0,0.00522947347745167
L56957,0,0.00486164967018759
L56314,0,0.0026840279743764912
M18581,0,0.008344920728203439
L48781,0,0.0008338433482149228
L55255,0,0.0028366519925733845
L47523,0,0.0014397753034072985
L50948,0,0.022118455983377232
L55127,0,0.003575977752088883
M24079,0,0.003501743495644554
L48961,0,0.0035545118478162567
L56452,0,0.0037674297821485747
H30263,0,0.002423629405498047
M15434,0,0.0007338242197005864
L53706,0,0.009287219827773717
M23110,0,0.003452483245489979
M23226,0,0.0011452839343939663
L53184,0,0.004921820544881905
L54888,0,0.0019712402145109077
M16374,0,0.003859620205435264
M17753,0,0.014139696220983324
L54923,0,0.009512880379601896
L52786,0,0.02970490576979239
L49135,0,0.02864218395072805
L56048,0,0.0016589551014016375
L53445,0,0.008999236281156843
M22749,0,0.0014953343218975092
L56541,0,0.0048337969326622335
M22342,0,0.0014855569571906417
L49127,0,0.005879468004534637
L55934,0,0.001383093342941205
L54077,0,0.029607843671279784
L48807,0,0.003051971810819357
M23953,0,0.002006684418456079
M17517,0,0.003109264454703815
M15120,0,0.0006399321164176153
M23303,0,0.00119227496266546
L54037,0,0.0032780053939853618
L54551,0,0.004008667160151178
L55870,0,0.0072018255631070794
H33869,0,0.008106192553049632
L53723,0,0.04931841093089857
L52887,0,0.025987995557271368
L52957,0,0.002682900829859269
L47975,0,0.007067003379799419
M23807,0,0.0021768727301070606
M16661,0,0.024359785763368592
M15356,0,0.00118067145331011
L56016,0,0.0011587273978894569
L55730,0,0.00154987604240151
M17886,0,0.00593125866050488
L50647,0,0.07462076200598515
M23743,0,0.002609245335425372
L56850,0,0.002385124043689564
M19299,0,0.46557175221619973
L49152,0,0.03086790885441826
M17852,0,0.020019075234117348
L55271,0,0.006574828605317932
M19069,0,0.0018964976901453036
L54356,0,0.0114054808198335
L50345,0,0.004518961217628929
M19854,0,0.009842281137516796
L53314,0,0.0011209905023745702
L51585,0,0.007221905792486936
M16463,0,0.0006562847349340263
M24285,0,0.0028144808886389782
L49777,0,0.001775472803517348
M20984,0,0.005646398366901457
L57121,0,0.008771964076911444
L52555,0,0.005580103387203236
L51904,0,0.13706664545864977
M16429,0,0.024073265920887068
M20586,0,0.006492990941505801
L52922,0,0.03302502991451461
L49861,0,0.012893780360101982
L53140,0,0.04107910203943402
H33318,0,0.04490424411661734
M22667,0,0.004137793708804881
L51648,0,0.06974712076155616
M24161,0,0.0007962487435609752
L53083,0,0.02299273949905853
L50607,0,0.016716322493657162
H33389,0,0.00972297146188045
L51285,0,0.02029766376623515
M22667,0,0.0005116563246270741
L49759,0,0.027354873205373293
M21414,0,0.003894779924771947
M19283,0,0.020191028754919804
M24266,0,0.0042612739524906075
M23576,0,0.0016594610664350928
L56461,0,0.0010597089424607894
M22956,0,0.0017282978225664496
L56472,0,0.005536834442073083
L49792,0,0.0011709993865198663
L52457,0,0.003607720073493991
H32395,0,0.05172983818588267
M22332,0,0.0035113632774611105
L49000,0,0.019881842811388738
L52746,0,0.004225220335399558
L49244,0,0.008564063667091594
M22710,0,0.0006111998703280513
L56379,0,0.0032082467365541012
L55863,0,0.0009961135924000805
H34569,0,0.0015707556246786103
H35166,0,0.016870553553428414
L52430,0,0.07526164541674045
L50342,0,0.007587821005547963
M21957,0,0.019296169096822857
L55433,0,0.005677627475673099
L51342,0,0.009367276066434583
L54227,0,0.049834105875463046
M19116,0,0.005021323773820179
L51407,0,0.010422931190462783
L49477,0,0.009286701983592395
L51517,0,0.32330121141396584
L56355,0,0.04637789374792297
L47693,0,0.00035363976190835216
L49830,0,0.003945125523968986
L47333,0,0.010194233179094401
H33529,0,0.05311896529561606
L53527,0,0.01869776308815278
M17863,0,0.01674243665791266
L53852,0,0.09315351579469272
L49197,0,0.012089156996644571
M23453,0,0.0015510412164550908
L49868,0,0.03524393990028956
M17183,0,0.023838260390937227
M17053,0,0.002427023060231701
L53941,0,0.00421433589229784
H31983,0,0.0021407256236917744
L53423,0,0.11900888214772158
M19011,0,0.06786061182867252
M23584,0,0.0010547836031051378
M21829,0,0.0029356416536642288
M23665,0,0.0061075313433513485
M21134,0,0.0017103969802872835
M18269,0,0.08277833280165932
M17699,0,0.01185769616658489
M15111,0,0.0032685038960785532
L48951,0,0.0020470225445450457
L51562,0,0.05688886042035334
H31904,0,0.018476332652146477
M22968,0,0.011553103193453979
L51017,0,0.01657145378641884
M21061,0,0.019261023062075232
L55706,0,0.05075942538840681
L53281,0,0.010073200053533909
L51935,0,0.09251151454717714
L52785,0,0.013207381448592964
H39086,0,0.0015524759259686227
M23333,0,0.0016040189654367492
L50165,0,0.03640544347646623
M20552,0,0.0014731182800638302
L53219,0,0.005012789403335731
L56917,0,0.001710177427416161
L52911,0,0.001967487680358671
L48403,0,0.0018652351677663516
L55138,0,0.0036786059243605392
L50014,0,0.01654189327577435
L49707,0,0.020049802194224288
H30011,0,0.00042963235621547253
L48971,0,0.007637600792229795
L55003,0,0.01986194312746712
M17431,0,0.006912619586999092
L55251,0,0.0018187873971644856
L47628,0,0.004399897052938652
L54978,0,0.0013120890597088472
L56060,0,0.0016964171226255844
L56257,0,0.00452572427052354
L51230,0,0.02677790596506332
M14923,0,0.0012476753169746323
L57048,0,0.001435754998763656
L50466,0,0.044578278572436854
L56511,0,0.012047153076897832
L53071,0,0.015977858458285085
L50071,0,0.06132542571172838
M15653,0,0.013518760109011364
M22344,0,0.0019371092996556104
L54665,0,0.002701291379344644
L57010,0,0.007052619319809847
L53984,0,0.00962622730273747
L51948,0,0.00505819684238663
L47778,0,0.0007339794266306235
L52122,0,0.004893761289974005
L48403,0,0.014747683884210433
M19812,0,0.012194453508018921
M16127,0,0.0009237773021756883
L55282,0,0.003922765249433087
L53136,0,0.0032271526842842123
L53136,0,0.010132136220278845
L49988,0,0.014778796122114735
L54492,0,0.010773197885362032
L54763,0,0.001976738160240772
L53774,0,0.0006733476759636704
L53963,0,0.005176001319569403
L49498,0,0.02316454396329021
L53098,0,0.018446071385986293
L49533,0,0.00269188605348619
L51641,0,0.09068331723010392
L56488,0,0.0025216497854835666
L55770,0,0.005097286154976258
M21261,0,0.0017840340071491132
L51211,0,0.05071771429462074
L54022,0,0.021185053007608083
L55446,0,0.030418145630501162
L49643,0,0.01080320615003448
L56220,0,0.0012845590430924487
M22925,0,0.02316359006591094
L49654,0,0.017101991911741037
L49327,0,0.009481629639031226
L52412,0,0.0021167151311353594
M22167,0,0.006956578643301108
L54091,0,0.017530559009283738
L57099,0,0.03319178316257915
M15735,0,0.00025229627922008287
L47768,0,0.0015554476444396474
L52990,0,0.12892483918052391
H35197,0,0.004772385072468023
M23757,0,0.0029363136044933363
L53989,0,0.004193110284092742
L51776,0,0.0646833441373447
L57052,0,0.0686950466962532
L52042,0,0.025643891045574962
H33845,0,0.09652022400323407
L53621,0,0.0015008230098645307
M24851,0,0.0011816558980641035
L56949,0,0.01253862525515721
L54272,0,0.0018685552893910654
L53864,0,0.005790767365847267
L50630,0,0.0606870919836706
L56844,0,0.0027886144822035276
M19733,0,0.002261644321669558
L50764,0,0.019443669221313506
L52643,0,0.003760303343213603
L51360,0,0.07730687155095363
L56694,0,0.0009514633925678566
L56374,0,0.0007267296074296302
M20651,0,0.01436986332507108
L54459,0,0.0019843892477905563
L55790,0,0.003271689382506416
L49881,0,0.0036249128817327325
L55978,0,0.004457711820711768
M23722,0,0.0029876172030896897
L55726,0,0.0016961881149581523
L47339,0,0.06070548159461918
M17745,0,0.0273988157363211
M23912,0,0.0011216246147722822
L55295,0,0.000853622367055829
L54091,0,0.007408297786439779
M16420,0,0.0019029483989421343
H31898,0,0.03301605010436473
M23305,0,0.002988813252027365
H33139,0,0.00585348952468565
L55725,0,0.003023473409616142
L49607,0,0.003213094264608695
L56949,0,0.000954392876075566
M24722,0,0.006756888028067124
L48211,0,0.0005909926017493031
L52378,0,0.03255342047962573
H39385,0,0.004459597510172651
L52598,0,0.016646863360462043
H37679,0,0.0011560442088970231
L47904,0,0.007588981297081142
L50197,0,0.1253694134604477
L53257,0,0.012363439477636668
L56262,0,0.006545284780756009
L48892,0,0.02821712477123157
L55784,0,0.010704242113958781
L47765,0,0.0011501082748278325
M20421,0,0.012053271178050384
L50595,0,0.009619894911939717
L50085,0,0.006144626595059406
L52622,0,0.007732240458484171
L47525,0,0.0006421327511428392
M21433,0,0.0072741646325093
H30686,0,0.005654769169828661
L49381,0,0.006199061678873656
L52984,0,0.015872103950992686
L56257,0,0.005861673784777626
L53174,0,0.01260960126819789
L49125,0,0.002787141573368503
L52749,0,0.0052303735238063
M21722,0,0.001074100489392797
L54799,0,0.0075086124167984
L56495,0,0.0002968959996267242
L54051,0,0.01063881458972363
M22494,0,0.003054474885541638
M20867,0,0.015797139145466686
L55550,0,0.0025495036725593227
L56426,0,0.005197711735123464
L55843,0,0.0010982815233558266
L54810,0,0.005220862861113044
M24206,0,0.033471741603065285
L48242,0,0.0036843948575041177
L49315,0,0.0053216619529001625
H32038,0,0.010892755668396122
L56332,0,0.00463645231288717
L47576,0,0.0011553737400681737
L53887,0,0.04152901598191169
L50218,0,0.0369907940575517
M21904,0,0.002988486580509846
L55304,0,0.0028499752984000115
M24803,1,0.8954280027114571
L55451,0,0.001648913114124933
M19237,0,0.005577336999691247
L50948,0,0.09880676390277623
L51650,0,0.021859838233255307
H35414,0,0.005005210128906827
L56457,0,0.025322056920782376
L55490,0,0.0006905210499535715
M16392,0,0.0023374167532379886
H38730,0,0.012842897282224538
L56455,0,0.011774717409262303
L48512,0,0.0019535745780480274
L55973,0,0.00041071961356822605
H32038,0,0.0034144917204919525
L49434,0,0.0020438649458113774
L51924,0,0.03242890420493558
L51623,0,0.03935822544540251
H29870,0,0.0009730964067705943
H32800,0,0.0049241413755610995
L54167,0,0.00234965126546778
L53121,0,0.016039163213498627
L48604,0,0.0028927087945952697
L55036,0,0.0013039481395638992
L53060,0,0.01808280424773268
L52820,0,0.025583829369036432
L52109,0,0.009440658402305702
L50984,0,0.026537796846176357
L54511,0,0.0034393255902642897
L54339,0,0.016381129307758896
L55863,0,0.009709094002502928
L52471,0,0.024142305129919515
M16616,0,0.004745180163520651
L54206,0,0.006659436257493497
L48871,0,0.0007207804588056924
L55277,0,0.0019765187075504315
L51652,0,0.006030358506731177
L52368,0,0.047318261194001045
M22145,0,0.008033812182802318
M15562,0,0.0009516403131572949
L48927,0,0.018765420827031257
L56936,0,0.0014859653297006512
M17757,0,0.012907926990481156
L50462,0,0.0019670387549452434
L55571,0,0.0019889704029420257
M16098,0,0.0017858076480554617
L55040,0,0.0010158502884740311
L47380,0,0.002466280589299801
L50031,0,0.010532301898520752
M24557,0,0.0017766227659268524
M16145,0,0.03058072495113557
L50426,0,0.0449658982335278
L49001,0,0.012836874426820612
M17591,0,0.0460646685157652
L49988,0,0.05230005174305323
L50490,0,0.018135023314626228
L53109,0,0.001292763553791452
L57110,0,0.003757581431176695
L55093,0,0.037218242404043755
L55334,0,0.003941055793142889
M16659,0,0.013774167813461313
L48743,0,0.004390454308597537
L55265,0,0.00196735450756717
L55270,0,0.00047011761175434606
M18827,0,0.027170558009414186
L56253,0,0.0171400112498688
L47499,0,0.002039982829382681
L55982,0,0.0007902283261806473
M18373,0,0.0022114283638327644
L56719,0,0.01012346803922389
L53292,0,0.007767220359506652
L47396,0,0.009876387198454814
L49082,0,0.03182099382919971
L52569,0,0.06904020743408744
L53305,0,0.01930604725423942
L55217,0,0.0018113541852554608
L56199,0,0.00045576264066172426
M21014,0,0.000864544499381616
L56489,0,0.0025533165332945703
M22228,0,0.0018763291688253113
L49310,0,0.0016999870373661265
M20261,0,0.1296115135784195
L55410,0,0.0009465357233148004
L49814,0,0.002688355454159367
L55452,0,0.0031825414577519246
L55696,0,0.0012135145710414
M18406,0,0.021361068725280295
L55838,0,0.0028864896495263753
L54261,0,0.033131984792131454
M23276,0,0.00036845651631097295
M15583,0,0.0047741481610167665
L53270,0,0.004604854837379757
L49082,0,0.02665821664157243
H37374,0,0.0019572891194771045
L56393,0,0.0032916545766645848
M17124,0,0.01858994009495987
L51412,0,0.006578301673269695
H35797,0,0.030791598004234717
M18404,0,0.0032925244612723153
M22987,0,0.0031157174970881385
M18013,0,0.0024330729482459593
L54767,0,0.006233179869970296
L56256,0,0.007522459345240017
H34909,0,0.00478695737840289
L56474,0,0.002413196332033465
M17661,0,0.01726804887409019
M21562,0,0.017063087099559456
H36996,0,0.009439083710768022
L53602,0,0.0020263931881454853
L56664,0,0.021166219739572705
L53558,0,0.0020221836828633135
H29682,0,0.0007396969085427266
L51266,0,0.018146805556053514
L54272,0,0.01924865092163593
L50482,0,0.09889769641766119
L56602,0,0.0159216703510546
L54265,0,0.003306638685886342
L54347,0,0.007643899377815768
M17819,0,0.004614301458167763
L47378,0,0.006653033221830795
L51768,0,0.01683243062376261
L48854,0,0.049565266958822594
M17793,0,0.004382586918471776
M16922,0,0.003017433662274814
L55253,0,0.005497487885490147
M15876,0,0.0009156774480098929
L47217,0,0.002284260359204889
L48397,0,0.004004334449405896
M16280,0,0.008800320221481
H38189,0,0.003956961230228667
L53257,0,0.0012499135404003556
L57113,0,0.004302560209477206
L49256,0,0.036398003089002935
L55810,0,0.0226979634425269
L49671,0,0.05469319542138062
L56070,0,0.0006411504330885668
M23193,0,0.008499274352555791
H34783,0,0.021079928625390924
M15088,0,0.003799410376770571
L52773,0,0.035282232749684596
L55116,0,0.018423426398013913
H37110,0,0.0013928037671202757
M17302,0,0.016936068150262235
L49076,0,0.010579104262135104
L53455,0,0.006250825328615685
L56142,0,0.06241129117856826
M16659,0,0.0036127675403371364
L47264,0,0.008044196171880172
M17343,0,0.003397256757792146
M15887,0,0.0009394992632810026
L48495,0,0.0005132141064111972
