PassengerId,Survived,Probability
1121,0,0.08927779734359402
1122,0,0.12562225723721837
1123,1,0.944130574744582
1124,0,0.07503127850588921
1125,0,0.11320215741783143
1126,0,0.27867813146533155
1127,0,0.1270854566901914
1128,0,0.1676483504749427
1129,0,0.16625815077324876
1130,1,0.8619537622468436
1131,1,0.9564799903770642
1132,1,0.9539642857310855
1133,1,0.959646969802139
1134,0,0.2440155575686769
1135,0,0.09375029966925867
1136,0,0.10825837646018308
1137,0,0.21418566643846235
1138,1,0.9137645367761013
1139,0,0.09829020532662898
1140,1,0.95687482834916
1141,0,0.3594840742889034
1142,1,0.9840461228052058
1143,0,0.19469233876066333
1144,0,0.36170043074679714
1145,0,0.10038737107990162
1146,0,0.07677521248129139
1147,0,0.10579259373486656
1148,0,0.11320215741783143
1149,0,0.08840994733677654
1150,1,0.8708034944210916
1151,0,0.12150997918310628
1152,0,0.08927779734359402
1153,0,0.12150997918310628
1154,1,0.95687482834916
1155,1,0.9194012406370757
1156,0,0.10825837646018308
1157,0,0.09375029966925867
1158,0,0.06306069575116516
1159,0,0.10579259373486656
1160,0,0.34196469771328175
1161,0,0.12617109659801765
1162,0,0.18520095509686668
1163,0,0.11320215741783143
1164,1,0.9613549383678383
1165,1,0.7582723878119959
1166,0,0.1166401849677886
1167,1,0.9467721870358955
1168,0,0.11477215517446575
1169,0,0.08927779734359402
1170,0,0.10825837646018308
1171,0,0.12981244291409352
1172,0,0.27204276833340857
1173,1,0.9382404933082006
1174,1,0.6475630670204771
1175,0,0.3543621111865775
1176,1,0.7679149712377007
1177,0,0.08720205639311832
1178,0,0.10579259373486656
1179,0,0.3200444837993883
1180,0,0.103132311682569
1181,0,0.09337023904077127
1182,0,0.10836043386578481
1183,0,0.1772203305565949
1184,0,0.1166401849677886
1185,0,0.2140173026434524
1186,0,0.07677521248129139
1187,0,0.10079281928586373
1188,1,0.9833228788419615
1189,0,0.10825837646018308
1190,0,0.08862269400957971
1191,0,0.11621576076300848
1192,0,0.1974826784000053
1193,0,0.31026546595399135
1194,0,0.08927779734359402
1195,0,0.10038737107990162
1196,1,0.6475630670204771
1197,1,0.9371217247333486
1198,0,0.27571383150752715
1199,1,0.9378944633820212
1200,0,0.2140173026434524
1201,0,0.1908514129156037
1202,0,0.12617109659801765
1203,0,0.1592776768918337
1204,0,0.10579259373486656
1205,0,0.3971508670412355
1206,1,0.9615700139747074
1207,1,0.8098053072526622
1208,0,0.19880967387672036
1209,0,0.1357100276516246
1210,0,0.23396498443054548
1211,0,0.11382670297491435
1212,0,0.12150997918310628
1213,0,0.1053799989948382
1214,0,0.3154397191256211
1215,0,0.09829020532662898
1216,1,0.9669748067543821
1217,0,0.09977714146639495
1218,1,0.9569197427565294
1219,0,0.11283133249533737
1220,0,0.11115686618246484
1221,0,0.11625094020930421
1222,1,0.9539642857310855
1223,0,0.27933054659764534
1224,0,0.1166401849677886
1225,1,0.5617972365551783
1226,0,0.1984047594329524
1227,1,0.7694167591264393
1228,0,0.1896453213827122
1229,0,0.09634883040626363
1230,0,0.15074799124292124
1231,0,0.1166401849677886
1232,0,0.1269879983273431
1233,0,0.18571185649644673
1234,0,0.12863446566700668
1235,1,0.9821241078211492
1236,0,0.10825837646018308
1237,1,0.7978209003646745
1238,0,0.11625094020930421
1239,1,0.6381805735465356
1240,0,0.11625094020930421
1241,1,0.9376108487073728
1242,1,0.9690159996074843
1243,0,0.12981244291409352
1244,0,0.11735711271109886
1245,0,0.08618957756712965
1246,1,0.9258127403978371
1247,0,0.1541150150862024
1248,1,0.9851362325264008
1249,0,0.11320215741783143
1250,0,0.11320215741783143
1251,1,0.7582723878119959
1252,0,0.0679461036621092
1253,1,0.944130574744582
1254,1,0.9376108487073728
1255,0,0.1976929841174949
1256,1,0.9906416472831839
1257,0,0.11729167312064621
1258,0,0.10825837646018308
1259,0,0.0839217425356691
1260,1,0.966933882002361
1261,0,0.11115686618246484
1262,0,0.12981244291409352
1263,1,0.9701510345837476
1264,0,0.04020403130036965
1265,0,0.08927779734359402
1266,1,0.9615700139747074
1267,1,0.9669748067543821
1268,0,0.20326693525853426
1269,0,0.12981244291409352
1270,0,0.12469953898489507
1271,1,0.5862616099033054
1272,0,0.11320215741783143
1273,0,0.12150997918310628
1274,0,0.45589324345028825
1275,1,0.5097485722751428
1276,0,0.10825837646018308
1277,1,0.9540853633711729
1278,0,0.12150997918310628
1279,0,0.0698147937530813
1280,0,0.12150997918310628
1281,0,0.0649836253787773
1282,0,0.3200444837993883
1283,1,0.9531010920839816
1284,0,0.14468766496056326
1285,0,0.07844000115260945
1286,0,0.06743255642044155
1287,1,0.9610546713007385
1288,0,0.1136263085408906
1289,1,0.9924279438137369
1290,0,0.12150997918310628
1291,0,0.11320215741783143
1292,1,0.9701510345837476
1293,0,0.08927779734359402
1294,1,0.9540853633711729
1295,0,0.08275394617058737
1296,0,0.27933054659764534
1297,0,0.3266053794666065
1298,0,0.12981244291409352
1299,0,0.19880967387672036
1300,1,0.7760053499790082
1301,1,0.686288462905215
1302,1,0.6475630670204771
1303,1,0.9701510345837476
1304,1,0.5766132705675858
1305,0,0.09337023904077127
1306,1,0.9701510345837476
1307,0,0.08720205639311832
1308,0,0.09337023904077127
1309,0,0.10825837646018308
